,Date,Ticker,Company,TTM_NetIncome,Shareholders_Equity,Return_on_Equity,Total_Assets,Return_On_Assets,LT_Investments_Debt,Return_on_Investment,Shares_Outstanding,TTM_Revenue,TTM_Gross_Profit,Gross_Margin,Net_Margin
28,2015-03-31,KMI,kinder-morgan,1170000000.0,35360000000.0,0.036699999999999997,86160000000.0,0.014499999999999999,77180000000.0,0.06269999999999999,2151000000.0,15780000000.0,10050000000.0,0.6371,0.07400000000000001
29,2014-12-31,KMI,kinder-morgan,1030000000.0,34430000000.0,0.0341,83050000000.0,0.0131,74520000000.0,0.06709999999999999,1137000000.0,16230000000.0,9950000000.0,0.6131,0.0632
30,2014-09-30,KMI,kinder-morgan,1240000000.0,28770000000.0,0.0434,77120000000.0,0.0163,64410000000.0,0.0736,1028000000.0,16149999999.999998,9770000000.0,0.6048,0.0767
31,2014-06-30,KMI,kinder-morgan,1200000000.0,28660000000.0,0.042,76360000000.0,0.0158,63180000000.0,0.0698,1028000000.0,15610000000.0,9330000000.0,0.5976,0.0765
32,2014-03-31,KMI,kinder-morgan,1190000000.0,28430000000.0,0.0418,76050000000.0,0.0158,63230000000.0,0.0668,1029000000.0,15060000000.0,9130000000.0,0.6064,0.0789
33,2013-12-31,KMI,kinder-morgan,1190000000.0,28290000000.0,0.0436,75190000000.0,0.0163,62170000000.0,0.0667,1036000000.0,14070000000.0,8820000000.0,0.6267,0.0848
34,2013-09-30,KMI,kinder-morgan,1080000000.0,28300000000.0,0.0409,74580000000.0,0.0151,61340000000.0,0.065,1036000000.0,13280000000.0,8520000000.0,0.642,0.081
35,2013-06-30,KMI,kinder-morgan,990000000.0,28540000000.0,0.0392,74120000000.0,0.0141,60120000000.0,0.06309999999999999,1036000000.0,12390000000.0,8330000000.0,0.672,0.07980000000000001
36,2013-03-31,KMI,kinder-morgan,590000000.0,24310000000.0,0.0245,68310000000.0,0.0085,55820000000.0,0.054900000000000004,1036000000.0,11180000000.0,7730000000.0,0.6916,0.0524
37,2012-12-31,KMI,kinder-morgan,320000000.0,24100000000.0,0.0159,68250000000.0,0.0053,56100000000.0,0.0538,1354000000.0,9970000000.0,6920000000.0,0.6934999999999999,0.0316
38,2012-09-30,KMI,kinder-morgan,250000000.0,23900000000.0,0.015700000000000002,70050000000.0,0.005,56370000000.0,0.0518,1471000000.0,8830000000.0,6030000000.0,0.6829999999999999,0.028300000000000002
39,2012-06-30,KMI,kinder-morgan,200000000.0,23190000000.0,0.0166,69580000000.0,0.005,57020000000.0,0.0508,1365000000.0,8080000000.0,5220000000.0,0.6463,0.025
40,2012-03-31,KMI,kinder-morgan,460000000.0,8119999999.999999,0.0537,30370000000.0,0.015300000000000001,23350000000.0,0.0687,1244000000.0,7870000000.0,4800000000.0,0.6103999999999999,0.058499999999999996
41,2011-12-31,KMI,kinder-morgan,590000000.0,8570000000.0,0.0692,30720000000.0,0.020099999999999996,22920000000.0,0.063,1297000000.0,7940000000.0,4670000000.0,0.5872999999999999,0.0748
42,2011-09-30,KMI,kinder-morgan,500000000.0,8750000000.0,0.058499999999999996,30160000000.0,0.0172,22600000000.0,0.0572,1304000000.0,7620000000.0,4130000000.0,0.5414,0.0659
43,2011-06-30,KMI,kinder-morgan,360000000.0,8800000000.0,0.0565,28970000000.0,0.0167,22800000000.0,0.0645,1303000000.0,7590000000.0,4040000000.0,0.5328,0.047599999999999996
44,2011-03-31,KMI,kinder-morgan,280000000.0,8210000000.000001,0.06570000000000001,28410000000.0,0.0192,22080000000.0,0.1128,1303000000.0,7630000000.0,4080000000.0,0.5345,0.0361
45,2010-12-31,KMI,kinder-morgan,-40000000.0,8539999999.999999,-0.0192,28910000000.0,-0.005699999999999999,22350000000.0,0.2026,,7850000000.0,4080000000.0,0.5194,-0.0052
0,2022-03-31,BDX,becton-dickinson,1830000000.0,24530000000.0,0.0759,54790000000.0,0.0338,42110000000.0,0.0635,287000000.0,20030000000.0,9180000000.0,0.4581,0.09140000000000001
1,2021-12-31,BDX,becton-dickinson,1680000000.0,24160000000.0,0.0693,53360000000.0,0.031,40520000000.0,0.057999999999999996,287000000.0,19930000000.0,9120000000.0,0.4575,0.08410000000000001
2,2021-09-30,BDX,becton-dickinson,2000000000.0,23680000000.0,0.0823,53870000000.0,0.0368,40790000000.0,0.0683,292000000.0,20250000000.0,9430000000.0,0.4656,0.0989
3,2021-06-30,BDX,becton-dickinson,1870000000.0,24140000000.0,0.0766,54330000000.0,0.0342,39840000000.0,0.0623,292000000.0,19900000000.0,9350000000.0,0.4697,0.09369999999999999
4,2021-03-31,BDX,becton-dickinson,1640000000.0,24830000000.0,0.0674,54920000000.0,0.0301,42540000000.0,0.0554,294000000.0,18860000000.0,8840000000.0,0.4689,0.087
5,2020-12-31,BDX,becton-dickinson,1510000000.0,24660000000.0,0.0646,54750000000.0,0.0279,40750000000.0,0.0554,293000000.0,18210000000.0,8330000000.0,0.4576,0.0828
6,2020-09-30,BDX,becton-dickinson,770000000.0,23770000000.0,0.0341,54010000000.0,0.0144,40990000000.0,0.037599999999999995,282000000.0,17120000000.000002,7580000000.0,0.44270000000000004,0.044800000000000006
7,2020-06-30,BDX,becton-dickinson,790000000.0,24020000000.0,0.0361,53960000000.0,0.0149,41110000000.0,0.034300000000000004,285000000.0,16920000000.000002,7640000000.0,0.4515,0.04650000000000001
8,2020-03-31,BDX,becton-dickinson,920000000.0,20950000000.0,0.0436,53520000000.0,0.0176,37760000000.0,0.0416,275000000.0,17410000000.0,8050000000.000001,0.46240000000000003,0.053
9,2019-12-31,BDX,becton-dickinson,760000000.0,21200000000.0,0.035699999999999996,51950000000.0,0.0146,38150000000.0,0.0353,275000000.0,17360000000.0,8289999999.999999,0.4778,0.0438
10,2019-09-30,BDX,becton-dickinson,1080000000.0,21080000000.0,0.0507,51770000000.0,0.0207,39160000000.0,0.0449,275000000.0,17290000000.0,8289999999.999999,0.4794,0.0626
11,2019-06-30,BDX,becton-dickinson,780000000.0,21500000000.0,0.0368,52230000000.0,0.0148,39510000000.0,0.0565,274000000.0,17110000000.0,8119999999.999999,0.4743,0.0458
12,2019-03-31,BDX,becton-dickinson,930000000.0,21310000000.0,0.0436,52600000000.0,0.0174,38870000000.0,0.0528,270000000.0,17040000000.0,8060000000.000001,0.4729,0.054400000000000004
13,2018-12-31,BDX,becton-dickinson,900000000.0,21400000000.0,0.042199999999999994,52930000000.0,0.0166,39220000000.0,0.0525,274000000.0,17059999999.999998,7690000000.0,0.4506,0.0525
14,2018-09-30,BDX,becton-dickinson,160000000.0,20990000000.0,0.0075,53900000000.0,0.0029,39890000000.0,0.0358,265000000.0,15980000000.0,7270000000.0,0.4548,0.009899999999999999
15,2018-06-30,BDX,becton-dickinson,620000000.0,21360000000.0,0.032400000000000005,53980000000.0,0.0123,41710000000.0,0.0355,274000000.0,14750000000.0,6750000000.0,0.4579,0.0421
16,2018-03-31,BDX,becton-dickinson,-100000000.0,21150000000.0,-0.0059,54570000000.0,-0.0022,43740000000.0,0.0184,267000000.0,13500000000.0,6240000000.0,0.4621,-0.0074
17,2017-12-31,BDX,becton-dickinson,290000000.0,21250000000.0,0.0215,55360000000.0,0.0076,43340000000.0,0.0308,230000000.0,12250000000.0,6070000000.0,0.4951,0.024
18,2017-09-30,BDX,becton-dickinson,1030000000.0,12950000000.0,0.1003,37730000000.0,0.0334,31620000000.0,0.06309999999999999,224000000.0,12090000000.0,5970000000.0,0.49329999999999996,0.0852
19,2017-06-30,BDX,becton-dickinson,760000000.0,12590000000.0,0.085,37170000000.0,0.0273,31150000000.0,0.054400000000000004,221000000.0,12160000000.0,5940000000.0,0.4886,0.0625
20,2017-03-31,BDX,becton-dickinson,1320000000.0,7960000000.0,0.1685,24120000000.0,0.0526,17050000000.0,0.1061,218000000.0,12320000000.0,5980000000.0,0.4857,0.1067
21,2016-12-31,BDX,becton-dickinson,1310000000.0,7580000000.0,0.16940000000000002,24320000000.0,0.0513,16629999999.999998,0.105,218000000.0,12420000000.0,6040000000.0,0.48590000000000005,0.1054
22,2016-09-30,BDX,becton-dickinson,980000000.0,7630000000.0,0.1278,25590000000.0,0.037599999999999995,18180000000.0,0.0779,218000000.0,12480000000.0,5990000000.0,0.4799,0.0782
23,2016-06-30,BDX,becton-dickinson,1140000000.0,8029999999.999999,0.15130000000000002,26020000000.0,0.0434,18590000000.0,0.0883,217000000.0,12310000000.0,5870000000.0,0.47659999999999997,0.0924
24,2016-03-31,BDX,becton-dickinson,810000000.0,7670000000.0,0.1106,26240000000.0,0.030600000000000002,18530000000.0,0.0677,217000000.0,12230000000.0,5500000000.0,0.44920000000000004,0.0662
25,2015-12-31,BDX,becton-dickinson,690000000.0,7220000000.0,0.0956,26050000000.0,0.0255,18080000000.0,0.057800000000000004,216000000.0,11220000000.0,5060000000.0,0.4509,0.0613
26,2015-09-30,BDX,becton-dickinson,700000000.0,7160000000.0,0.1043,26480000000.0,0.0277,18530000000.0,0.0601,208000000.0,10280000000.0,4700000000.0,0.45659999999999995,0.0676
27,2015-06-30,BDX,becton-dickinson,820000000.0,7250000000.0,0.1329,27080000000.0,0.0378,18620000000.0,0.0765,215000000.0,9420000000.0,4370000000.0,0.46340000000000003,0.08650000000000001
28,2015-03-31,BDX,becton-dickinson,1080000000.0,7160000000.0,0.1905,28290000000.0,0.0603,19290000000.0,0.114,200000000.0,8460000000.000001,4300000000.0,0.5086999999999999,0.1275
29,2014-12-31,BDX,becton-dickinson,1150000000.0,5070000000.0,0.221,18500000000.0,0.0828,15010000000.0,0.15,197000000.0,8480000000.0,4310000000.0,0.5083,0.1356
30,2014-09-30,BDX,becton-dickinson,1190000000.0,5050000000.0,0.22760000000000002,12450000000.0,0.0965,8820000000.0,0.179,198000000.0,8449999999.999999,4300000000.0,0.5092,0.14029999999999998
31,2014-06-30,BDX,becton-dickinson,970000000.0,5380000000.0,0.18719999999999998,12370000000.0,0.07980000000000001,9150000000.0,0.1429,197000000.0,8350000000.0,4290000000.0,0.5136,0.1167
32,2014-03-31,BDX,becton-dickinson,950000000.0,5320000000.0,0.1886,12250000000.0,0.0791,9080000000.0,0.141,197000000.0,8240000000.0,4240000000.0,0.5139,0.1153
33,2013-12-31,BDX,becton-dickinson,940000000.0,5080000000.0,0.19329999999999997,12040000000.0,0.07919999999999999,8840000000.0,0.14400000000000002,198000000.0,8170000000.0,4200000000.0,0.5141,0.1149
34,2013-09-30,BDX,becton-dickinson,1290000000.0,5040000000.0,0.2748,12150000000.0,0.1101,8810000000.0,0.1482,199000000.0,8050000000.000001,4170000000.0,0.5179,0.1605
35,2013-06-30,BDX,becton-dickinson,1490000000.0,4720000000.0,0.3332,11590000000.0,0.1292,8480000000.0,0.1902,199000000.0,7920000000.0,4090000000.0,0.5158,0.1884
36,2013-03-31,BDX,becton-dickinson,1520000000.0,4590000000.0,0.3482,11630000000.0,0.1329,8350000000.0,0.1984,198000000.0,7850000000.0,4059999999.9999995,0.5171,0.19329999999999997
37,2012-12-31,BDX,becton-dickinson,1530000000.0,4470000000.0,0.3539,11630000000.0,0.1355,8230000000.0,0.1981,200000000.0,7780000000.0,4030000000.0000005,0.5179,0.19699999999999998
38,2012-09-30,BDX,becton-dickinson,1170000000.0,4139999999.9999995,0.2663,11360000000.0,0.10400000000000001,7900000000.0,0.1887,209000000.0,7710000000.0,3950000000.0,0.5128,0.1518
39,2012-06-30,BDX,becton-dickinson,1180000000.0,4240000000.0,0.2586,11030000000.0,0.1072,8000000000.0,0.18899999999999997,205000000.0,7610000000.0,3900000000.0,0.513,0.1552
40,2012-03-31,BDX,becton-dickinson,1200000000.0,4480000000.0,0.2477,11200000000.0,0.1097,8439999999.999999,0.19,210000000.0,7580000000.0,3900000000.0,0.5144,0.15789999999999998
41,2011-12-31,BDX,becton-dickinson,1220000000.0,4730000000.0,0.24420000000000003,11410000000.0,0.11380000000000001,8700000000.0,0.2024,218000000.0,7570000000.0,3910000000.0,0.5166,0.16079999999999997
42,2011-09-30,BDX,becton-dickinson,1270000000.0,4830000000.0,0.2529,10430000000.0,0.1226,7310000000.0,0.2216,226000000.0,7580000000.0,3960000000.0,0.522,0.16760000000000003
43,2011-06-30,BDX,becton-dickinson,1370000000.0,5300000000.0,0.2642,10620000000.0,0.13449999999999998,7780000000.0,0.21789999999999998,224000000.0,7340000000.0,3850000000.0,0.5239,0.1864
